,Last_Move_Quality_Depth_1,Last_Move_Quality_Depth_2,Last_Move_Quality_Depth_3,Last_Move_Quality_Depth_4,Last_Move_Quality_Depth_5,Last_Move_Quality_Depth_6,Last_Move_Quality_Depth_7,Last_Move_Quality_Depth_8,white_active,game_id,move_ply,rt,move,time_control,active_elo,board
520,0.1479927051947837,0.09608120729533509,0.09950968360916268,0.04163390588523341,0.11816209662325439,0.11512142599730002,0.0910255853234333,0.08136514429637731,True,YTMw59eN,20.0,2.0,e1e6,300+0,1702.0,2kr1b1r/p5pp/bqp1pn2/2pp4/3P4/2P2N2/PP3PPP/RNBQR1K1 w - - 0 11
521,0.033915031383496164,-0.007640853215445498,0.029735447848664887,-0.030883500897068705,-0.033657814920553086,-0.004353612076040125,-0.0043192885166762895,0.009503863460613715,False,YTMw59eN,21.0,10.0,c5d4,300+0,1678.0,2kr1b1r/p5pp/bqp1Rn2/2pp4/3P4/2P2N2/PP3PPP/RNBQ2K1 b - - 0 11
522,0.0,-0.22536410665114925,-0.23022363323702,-0.05608494200482095,-0.05388395798396539,-0.026699232436802278,0.02789985330049749,-0.03787699403659739,True,YTMw59eN,22.0,5.0,f3e5,300+0,1702.0,2kr1b1r/p5pp/bqp1Rn2/3p4/3p4/2P2N2/PP3PPP/RNBQ2K1 w - - 0 12
523,-0.03412970582242525,0.15993885074215625,0.007654804588345554,0.08747517915508102,0.01623293015899041,-0.0027072147342969144,0.009197479481351523,0.013650146624920145,False,YTMw59eN,23.0,9.0,f8d6,300+0,1678.0,2kr1b1r/p5pp/bqp1Rn2/3pN3/3p4/2P5/PP3PPP/RNBQ2K1 b - - 1 12
524,0.030748258268951334,0.24864304086920508,0.10837858964687397,0.059931294449815375,0.09951299805908842,0.20428294478185194,0.1288814071542752,0.10079506234759117,True,YTMw59eN,24.0,7.0,e5f7,300+0,1702.0,2kr3r/p5pp/bqpbRn2/3pN3/3p4/2P5/PP3PPP/RNBQ2K1 w - - 2 13
525,0.06884276556802238,0.0737102931259408,0.09276980247791855,0.07386522251261596,0.07386522251261596,0.08022994011447071,0.08301217301355257,0.11876807236772541,False,YTMw59eN,25.0,20.0,c8d7,300+0,1678.0,2kr3r/p4Npp/bqpbRn2/3p4/3p4/2P5/PP3PPP/RNBQ2K1 b - - 3 13
526,-0.14866868389956656,-0.14866868389956656,-0.14551572145920622,-0.20852396754378566,-0.17181742034179204,-0.16320894846063394,-0.15240099034966836,-0.17348864787765117,True,YTMw59eN,26.0,5.0,e6d6,300+0,1702.0,3r3r/p2k1Npp/bqpbRn2/3p4/3p4/2P5/PP3PPP/RNBQ2K1 w - - 4 14
527,0.23887492097923557,0.5339931880448651,0.3167333979346709,0.2973802215627962,0.2880309707892297,0.30129943068778176,0.37414410597849984,0.365919917352298,,,,,,,,
528,0.04209124544745768,0.10757455107860125,-0.011661625101412443,0.0016663745618611392,0.01665208768336479,0.023277300723778982,0.0354815359163656,0.04363665602736089,True,jjRgwO4D,4.0,1.0,f1b5,180+2,1075.0,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3
529,0.011131387733635256,0.06447419958664913,-0.0033377045450021514,0.01836139320090735,0.035053638340887594,0.034497363488481536,0.02281536675895557,0.02949492987082203,False,jjRgwO4D,5.0,5.0,c6b4,180+2,1039.0,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3
530,-0.042120858358961843,-0.31567082461150164,-0.05959086587905271,-0.01837617107666889,-0.047978038281172086,-0.04673698107719215,-0.060937366893947686,-0.07601983157476233,True,jjRgwO4D,6.0,5.0,f3e5,180+2,1075.0,r1bqkbnr/pppp1ppp/8/1B2p3/1n2P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4
531,0.0,0.09142679524815367,-0.11670206775546821,-0.19628605678517547,-0.16746557632258408,-0.21317471759452267,-0.11168085982456488,-0.12943479382991546,False,jjRgwO4D,7.0,10.0,c7c6,180+2,1039.0,r1bqkbnr/pppp1ppp/8/1B2N3/1n2P3/8/PPPP1PPP/RNBQK2R b KQkq - 0 4
532,0.04184244678610016,-0.08115777198112728,0.0,0.06912981519367623,0.07103703989241017,-0.007949495453575928,0.05696839651436736,0.05981573507296034,True,jjRgwO4D,8.0,23.0,b5a4,180+2,1075.0,r1bqkbnr/pp1p1ppp/2p5/1B2N3/1n2P3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5
533,0.01914355001862711,-0.2170651822996601,-0.08493152560535361,-0.10909859025385849,0.11053178269386754,-0.10049993939750118,-0.10577418804842698,-0.04588340614658287,False,jjRgwO4D,9.0,4.0,b7b5,180+2,1039.0,r1bqkbnr/pp1p1ppp/2p5/4N3/Bn2P3/8/PPPP1PPP/RNBQK2R b KQkq - 1 5
534,-0.022762976608660446,0.0,-0.0967818699331745,-0.015655218691358552,0.23166877870477742,-0.03252238470745261,-0.024484862157146847,-0.10275453808507218,True,jjRgwO4D,10.0,7.0,a4b3,180+2,1075.0,r1bqkbnr/p2p1ppp/2p5/1p2N3/Bn2P3/8/PPPP1PPP/RNBQK2R w KQkq - 0 6
